Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,PromotionRatio,IncomePerYear,RoleStabilityRatio,AgeGroup,SatisfactionScore,LowSatisfactionFlag,Cluster
0.9938596602064989,0,1,-0.2416770517262986,-0.8875151110697495,4,2,0,0.841866587908176,3,5,1,2.648174833305255,1.1958482884886217,0.1228606975723441,0,-0.8772324258614291,3,4,0,1.392248904996507,-0.6201892226844657,2,-0.8177339465973219,-0.6154915796172451,-0.0582848907973714,-0.8755809692540959,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.6666666666666666,823.7826086956521,0.6666666666666666,2,2.333333333333333,0,4
-0.42966440714069,0,1,0.3012463367502779,-0.8875151110697495,3,3,1,0.5958340065513135,3,1,4,-0.8528336617436223,-1.074168902548425,0.523315742874663,0,-1.1505541015749308,3,4,0,-0.5538105786911619,0.1557070814399298,3,-0.9810141559830952,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,312.0,0.5,1,3.6666666666666665,0,0
0.7748559575377005,0,1,1.627566030060636,0.0996387436715968,4,4,1,-1.2248070954894692,3,2,4,-0.0081735975013881,0.6757062860104079,-0.2775943477299747,1,-0.6039107501479274,3,4,0,-0.2943359808661394,1.707499689688721,4,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2,646.5,0.4,1,4.0,0,7
-0.7581699611438873,0,1,-1.679556345408556,-0.0237554881710714,2,4,1,0.841866587908176,2,1,3,-0.9145498166013316,0.2535213156119874,-0.6780493930322936,0,-0.6039107501479274,3,1,0,-0.1645986819536281,1.707499689688721,3,0.4885077284888646,-1.1676872598353414,-0.3687152874355457,1.086895217551534,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0909090909090909,200.54545454545453,0.0,0,2.6666666666666665,0,0
0.2273467008657048,1,1,0.229352372066165,-0.5173324155417446,3,4,1,-0.4867093514188816,3,2,4,-0.9400875358527976,-1.5428729226145808,0.1228606975723441,0,-0.3305890744344257,3,3,1,1.0030370082589732,2.4833959938131165,4,-0.9810141559830952,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0,104.3,0.0,1,3.6666666666666665,0,5
-1.4151810691502822,1,1,0.0260659891662596,-1.010909342912418,3,2,1,-0.2406767700620191,3,1,4,-0.8960349701440188,-1.587143317313483,-0.2775943477299747,1,0.2160542769925777,3,1,1,-0.6835478776036732,-0.6201892226844657,2,-0.8177339465973219,-1.1676872598353414,-0.0582848907973714,-1.1559347102263289,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6666666666666666,327.57142857142856,0.0,0,2.333333333333333,0,0
0.6653541062033014,0,1,1.1664530151901191,-0.8875151110697495,2,4,0,0.3005949089230785,4,1,3,-0.8211243270063855,1.0695019874273102,-0.6780493930322936,0,-0.8772324258614291,3,4,2,-0.6835478776036732,0.1557070814399298,2,-0.3278933184400019,-0.339393739508197,-0.3687152874355457,-0.0345197463373974,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.1666666666666666,377.8571428571428,0.5,1,3.6666666666666665,0,0
1.4318670655440953,1,1,0.1648957140735121,-0.7641208792270812,2,1,1,0.9894861367222936,2,1,3,-0.8130373825767546,-1.4761159782273472,-0.6780493930322936,1,-0.3305890744344257,3,3,0,-1.072759774341207,-0.6201892226844657,3,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,670.75,0.5,2,2.333333333333333,0,5
-0.2106607044718917,0,1,0.2169568609137318,-0.8875151110697495,3,4,0,1.5307578157073911,3,1,4,-0.955410167403677,-0.6501568999878274,-0.6780493930322936,0,-0.6039107501479274,3,1,0,-1.202497073253718,0.1557070814399298,3,-0.8177339465973219,-0.6154915796172451,-0.0582848907973714,-0.5952272282818631,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6666666666666666,671.3333333333334,0.6666666666666666,1,3.0,0,5
-0.1011588531374925,0,1,0.122750976155239,-0.5173324155417446,4,2,0,0.7926600716368035,2,1,1,-0.6564060378344305,-0.174425833144068,2.5255909693862573,1,-0.3305890744344257,3,4,1,-0.6835478776036732,0.1557070814399298,4,-0.9810141559830952,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,488.4285714285714,0.5,1,2.333333333333333,0,0
-0.42966440714069,0,2,0.8392115207658811,-1.010909342912418,3,3,0,-1.1756005792180968,4,2,1,-0.2399283997084411,-1.5628297354629748,-0.2775943477299747,0,1.036019304133083,3,1,2,-0.1645986819536281,0.1557070814399298,3,-0.3278933184400019,-0.339393739508197,-0.3687152874355457,-0.3148734873096303,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.1666666666666666,488.7272727272728,0.5,1,1.6666666666666667,1,2
-0.2106607044718917,0,1,-0.8391406892735814,-0.6407266473844129,2,3,1,0.448214457737196,3,1,4,-0.9688174700106964,-0.4782753358076449,-0.6780493930322936,0,-0.8772324258614291,3,3,1,-1.3322343721662295,0.1557070814399298,3,-0.9810141559830952,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0,975.5,0.0,1,3.333333333333333,0,7
-1.0866755151470848,0,1,1.0846426415840595,-0.8875151110697495,4,4,0,-1.6184592256604493,3,1,1,-0.8858198824434325,0.7591876017283379,-0.6780493930322936,0,-0.6039107501479274,3,4,1,-1.3322343721662295,2.4833959938131165,3,-0.9810141559830952,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0,1170.5,0.0,0,3.0,0,0
-1.196177366481484,1,1,1.3746976025509978,1.950552221311621,3,1,1,-0.8803614815898617,1,1,3,-0.8960349701440188,-0.5277457451219738,-0.6780493930322936,0,-0.8772324258614291,3,3,0,-1.3322343721662295,-0.6201892226844657,2,-0.9810141559830952,-1.1676872598353414,-0.6791456840737199,-0.8755809692540959,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,1146.5,0.0,0,2.333333333333333,0,0
-1.0866755151470848,0,2,0.4747834928843435,-0.1471497200137397,3,4,1,-1.4216331605749593,3,3,3,0.4729995960616482,-1.5934676594133264,-0.6780493930322936,0,-0.0572673987209239,3,4,0,-0.2943359808661394,-2.171981830933257,3,0.3252275191030913,1.041095461037043,-0.3687152874355457,0.8065414765793012,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.1,872.6,0.8,0,3.6666666666666665,0,2
-0.7581699611438873,0,2,-0.2020114160385122,-1.010909342912418,2,3,0,-0.3882963188761366,3,2,4,-0.5304199561938655,-0.496405116493862,-0.6780493930322936,0,2.1293060069870897,4,4,0,0.0948759158713943,-0.6201892226844657,3,0.8150681472604113,1.041095461037043,0.2521455058408027,0.8065414765793012,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.2307692307692307,308.53846153846155,0.6153846153846154,0,3.6666666666666665,0,0
0.4463504035345031,1,1,1.3821349092424575,0.3464272073569334,3,2,0,-0.8311549653184892,3,5,3,2.775437800908393,0.2764294881069749,-0.6780493930322936,0,-0.8772324258614291,3,4,0,1.5219862039090182,-2.171981830933257,3,2.447870241118145,2.97378034180038,3.977310265498893,1.086895217551534,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.6521739130434783,814.375,0.6521739130434783,1,3.0,0,6
-0.3201625558062908,0,0,0.6507997512488957,1.7037637576262843,4,2,1,0.3005949089230785,3,2,3,-0.4118823760016447,-0.6013891953512589,-1.0785044383346123,0,1.3093409798465847,4,3,0,-0.1645986819536281,-0.6201892226844657,3,0.3252275191030913,0.212801940709899,1.8042974890316736,0.8065414765793012,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.8,415.27272727272725,0.5,1,2.6666666666666665,0,2
0.0083429981969065,0,1,-0.977970414180834,1.2101868302556114,2,2,1,0.349801425194451,3,1,2,-0.7408933256913636,-0.5742647947897093,0.523315742874663,0,1.5826626555600865,4,1,0,-0.4240732797786506,-1.3960855268088614,3,-0.9810141559830952,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,335.77777777777777,0.0,1,1.6666666666666667,1,0
0.9938596602064989,0,2,1.0127486768999467,-0.5173324155417446,4,1,1,1.5799643319787635,3,2,4,-0.1556539261786036,0.8617824846813495,0.523315742874663,1,1.5826626555600865,4,3,0,0.3543505136964169,0.9316033855643254,3,0.3252275191030913,0.4888997808189471,-0.6791456840737199,1.086895217551534,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0,384.8,0.6,2,2.6666666666666665,0,2
-0.2106607044718917,0,1,1.0573725170487065,-0.1471497200137397,1,4,1,-1.4708396768463317,4,1,4,-0.901142513994312,-1.3240506859600067,-0.6780493930322936,0,1.036019304133083,3,4,0,-1.3322343721662295,-0.6201892226844657,3,-0.9810141559830952,-1.1676872598353414,-0.6791456840737199,-0.8755809692540959,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,1134.5,0.0,1,4.0,0,0
1.2128633628752972,1,1,-0.437526127934744,-1.010909342912418,2,1,1,1.5799643319787635,2,3,3,-0.2388643280729633,0.7000198678609162,2.5255909693862573,1,-0.6039107501479274,3,4,0,1.5219862039090182,-0.6201892226844657,3,-0.9810141559830952,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,224.20833333333331,0.0,2,2.6666666666666665,0,0
-0.9771736638126856,1,1,1.5655884742984698,-0.5173324155417446,4,3,1,-0.7819484490471167,3,1,3,-0.6517241226383285,-0.4404698241441379,-0.6780493930322936,1,-0.6039107501479274,3,3,0,-1.202497073253718,0.1557070814399298,2,-0.8177339465973219,-0.6154915796172451,-0.0582848907973714,-0.5952272282818631,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0.6666666666666666,1147.0,0.6666666666666666,0,3.0,0,0
0.7748559575377005,0,1,1.699459994744749,-1.010909342912418,5,2,0,0.448214457737196,3,2,1,-0.2233288821949882,-1.448148332052485,0.9237707881769818,1,1.5826626555600865,4,3,1,-0.2943359808661394,-0.6201892226844657,2,-0.4911735278257753,-0.339393739508197,-0.3687152874355457,-0.3148734873096303,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.2,545.4,0.6,1,2.0,1,2
-0.2106607044718917,0,0,0.7301310226244685,0.2230329755142651,2,3,1,0.645040522822686,2,3,1,0.719438586838294,-0.8448060957274455,-0.2775943477299747,1,-0.6039107501479274,3,3,1,-0.1645986819536281,0.1557070814399298,3,-0.4911735278257753,-1.1676872598353414,-0.0582848907973714,-0.3148734873096303,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.4,898.5454545454545,0.0,1,2.333333333333333,0,3
-1.196177366481484,0,1,1.5879003943728498,1.7037637576262843,3,3,0,-0.929567997861234,2,2,4,-0.4993490644379154,1.0010585518134516,1.7246808787816197,1,1.036019304133083,3,3,1,-0.8132851765161844,-0.6201892226844657,2,-0.8177339465973219,-0.6154915796172451,-0.6791456840737199,-1.1559347102263289,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,692.8333333333334,0.6666666666666666,0,3.333333333333333,0,2
