Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,PromotionRatio,IncomePerYear,RoleStabilityRatio,AgeGroup,SatisfactionScore,LowSatisfactionFlag
-0.6486681098094882,0,1,-0.32844562979333136,2.0739464531542895,1,1,Male,-1.7168722582031943,3,1,3,-0.7645157159989695,0.12042904964417642,-0.6780493930322936,No,0.4893759527060795,3,4,1,-0.8132851765161844,-1.3960855268088614,2,-0.32789331844000197,-0.6154915796172451,0.5625759024789769,-0.3148734873096303,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.6666666666666666,485.1666666666667,0.3333333333333333,1,2.6666666666666665,0
-0.3201625558062908,0,1,1.3474274780156446,1.2101868302556114,2,2,Male,1.333931750621901,3,1,4,-0.8177192977728568,-0.7807194291157011,-1.0785044383346125,No,-1.1505541015749308,3,3,1,-1.072759774341207,-0.6201892226844657,3,-0.8177339465973219,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.3333333333333333,665.25,0.6666666666666666,1,3.0,0
-0.9771736638126857,1,1,-1.7340965944792623,1.827157989468953,3,3,Male,-0.7819484490471167,2,1,3,-0.9524307668243392,-0.19199345008807683,0.9237707881769818,Yes,-0.3305890744344257,3,2,0,-0.6835478776036732,0.9316033855643254,3,-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,-0.3148734873096303,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,289.7142857142857,0.4,0,2.6666666666666665,0
-0.8676718124782865,0,1,1.4540288739265705,1.456975293940948,4,2,Female,-0.7327419327757442,4,3,1,0.7398687622394667,-0.5787621047273755,-0.6780493930322936,No,-1.1505541015749308,3,3,1,-0.16459868195362815,-1.3960855268088614,3,0.48850772848886465,1.3171933011460915,1.8042974890316739,1.086895217551534,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.7272727272727273,907.2727272727273,0.8181818181818182,0,2.0,1
-0.5391662584750891,0,1,-1.1614239792368461,-0.5173324155417446,2,1,Male,0.6942470390940585,4,1,2,-0.682156571412992,0.10398576018458414,-1.0785044383346125,Yes,-0.8772324258614291,3,4,2,-0.5538105786911619,1.707499689688721,2,-0.16461310905422863,-0.6154915796172451,-0.6791456840737199,0.24583399463483546,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,412.25,0.2857142857142857,1,2.3333333333333335,0
-1.6341847718190805,0,0,0.7945876806171215,0.8400041347276065,2,4,Male,1.4815512994360187,4,1,4,-0.7594081721486763,-0.9822551306973706,-0.6780493930322936,Yes,-0.6039107501479274,3,2,2,-1.3322343721662295,-0.6201892226844657,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0,1467.5,0.0,0,3.3333333333333335,0
1.7603726195472926,0,1,1.0325814947438399,-0.8875151110697495,4,1,Female,0.5958340065513135,2,4,4,1.8990684019289223,1.083274999111413,-0.27759434772997477,No,0.21605427699257776,3,3,0,2.559884595209108,0.1557070814399298,3,2.9377108692754645,1.0410954610370433,0.2521455058408027,0.8065414765793012,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.11538461538461539,482.09375,0.3076923076923077,2,2.6666666666666665,0
0.11784484953130571,0,1,-1.06969719670884,-0.8875151110697495,3,4,Male,-1.0279810304039791,3,1,4,-0.5446785161092673,-1.40640767419352,0.9237707881769818,Yes,-1.1505541015749308,3,3,0,-0.6835478776036732,0.1557070814399298,3,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.25,563.4285714285714,0.5,1,3.6666666666666665,0
-1.4151810691502822,0,0,-0.32100832310187144,0.2230329755142651,2,1,Female,1.4815512994360187,4,2,3,-0.5304199561938655,-0.8546439612160903,-1.0785044383346125,No,0.7626976284195812,3,4,1,-0.8132851765161844,1.707499689688721,2,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.2,668.5,0.4,0,2.6666666666666665,0
-0.10115885313749257,1,1,1.0301023925133532,-0.02375548817107146,4,3,Male,0.7926600716368035,2,1,1,-0.6589598097595771,-1.0297579669139705,1.7246808787816195,No,2.1293060069870897,4,2,0,-0.16459868195362815,0.9316033855643254,3,-0.32789331844000197,-0.33939373950819707,-0.6791456840737199,-0.3148734873096303,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,309.72727272727275,0.5,1,2.0,1
-0.3201625558062908,0,1,-0.9507002896454807,-0.270543951856408,4,1,Female,-0.6343289002329991,3,3,2,1.1684768170099025,0.9809611980295055,-1.0785044383346125,No,-1.1505541015749308,3,3,0,0.22461321478390564,0.9316033855643254,3,0.8150681472604113,0.48889978081894714,-0.058284890797371494,1.9279564404682326,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.15384615384615385,856.7142857142857,0.46153846153846156,1,2.0,1
-1.7436866231534796,0,1,-1.020115152099107,0.7166099028849382,2,3,Male,1.4815512994360187,3,1,4,-1.0898109275376,0.6981928356987392,-0.6780493930322936,No,-0.3305890744344257,3,4,0,-1.3322343721662295,2.4833959938131165,3,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,1232.0,0.0,0,3.6666666666666665,0
-0.3201625558062908,1,1,-0.2565516651092185,-0.3939381836990763,1,2,Male,0.841866587908176,3,1,1,-0.7540878139712875,0.3919541371307771,-0.27759434772997477,No,-1.1505541015749308,3,3,0,-0.42407327977865067,-0.6201892226844657,3,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.2,328.8888888888889,0.4,1,2.0,1
1.7603726195472926,0,1,1.188764935264499,-0.5173324155417446,3,3,Female,-0.3882963188761366,3,5,3,2.6794585393883006,-0.5028699995292573,0.523315742874663,No,-1.1505541015749308,3,4,1,1.911198100646552,0.1557070814399298,2,1.141628566031958,2.4215846615822834,0.5625759024789769,1.086895217551534,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0.26666666666666666,707.1851851851852,0.8666666666666667,2,3.3333333333333335,0
-0.5391662584750891,1,2,0.7995458850780948,0.8400041347276065,1,2,Female,0.3005949089230785,1,1,1,-0.5499988742866561,-1.3537048233614937,-0.6780493930322936,Yes,1.855984331273588,4,2,0,-0.16459868195362815,1.707499689688721,3,0.48850772848886465,-0.6154915796172451,1.1834366957553253,0.8065414765793012,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5454545454545454,356.27272727272725,0.18181818181818182,1,1.6666666666666667,1
0.5558522548689022,0,1,-0.2763844829531117,-0.14714972001373974,4,3,Male,-0.8803614815898617,3,2,2,0.06843956025300947,0.964096285763257,-1.0785044383346125,No,-1.1505541015749308,3,4,1,-0.16459868195362815,-0.6201892226844657,3,0.32522751910309133,0.7649976209279952,0.5625759024789769,-0.5952272282818631,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.4,620.4545454545455,0.7,1,3.0,0
0.7748559575377005,0,1,-0.806912360277255,-0.270543951856408,4,1,Female,-1.1756005792180968,2,3,4,0.7969030019010739,-1.7172842236347006,0.12286069757234411,No,-0.3305890744344257,3,4,1,1.6517235028215294,0.9316033855643254,3,2.4478702411181446,0.48889978081894714,0.8730062991171511,3.6100788863016295,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.21739130434782608,409.92,0.2608695652173913,1,3.0,0
0.9938596602064987,0,1,-0.2416770517262986,-0.8875151110697495,4,2,Female,0.841866587908176,3,5,1,2.648174833305255,1.1958482884886217,0.12286069757234411,No,-0.8772324258614291,3,4,0,1.392248904996507,-0.6201892226844657,2,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.8755809692540959,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.6666666666666666,823.7826086956521,0.6666666666666666,2,2.3333333333333335,0
-0.42966440714069,0,1,0.30124633675027795,-0.8875151110697495,3,3,Male,0.5958340065513135,3,1,4,-0.8528336617436223,-1.074168902548425,0.523315742874663,No,-1.1505541015749308,3,4,0,-0.5538105786911619,0.1557070814399298,3,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,312.0,0.5,1,3.6666666666666665,0
0.7748559575377005,0,1,1.627566030060636,0.09963874367159682,4,4,Male,-1.2248070954894692,3,2,4,-0.008173597501388189,0.6757062860104079,-0.27759434772997477,Yes,-0.6039107501479274,3,4,0,-0.2943359808661394,1.707499689688721,4,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2,646.5,0.4,1,4.0,0
-0.7581699611438873,0,1,-1.679556345408556,-0.02375548817107146,2,4,Male,0.841866587908176,2,1,3,-0.9145498166013316,0.2535213156119874,-0.6780493930322936,No,-0.6039107501479274,3,1,0,-0.16459868195362815,1.707499689688721,3,0.48850772848886465,-1.1676872598353414,-0.3687152874355457,1.086895217551534,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.09090909090909091,200.54545454545453,0.0,0,2.6666666666666665,0
0.22734670086570485,1,1,0.22935237206616507,-0.5173324155417446,3,4,Male,-0.4867093514188816,3,2,4,-0.9400875358527975,-1.5428729226145808,0.12286069757234411,No,-0.3305890744344257,3,3,1,1.0030370082589732,2.4833959938131165,4,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0,104.3,0.0,1,3.6666666666666665,0
-1.4151810691502822,1,1,0.02606598916625969,-1.0109093429124179,3,2,Male,-0.2406767700620191,3,1,4,-0.8960349701440188,-1.587143317313483,-0.27759434772997477,Yes,0.21605427699257776,3,1,1,-0.6835478776036732,-0.6201892226844657,2,-0.8177339465973219,-1.1676872598353414,-0.058284890797371494,-1.1559347102263289,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6666666666666666,327.57142857142856,0.0,0,2.3333333333333335,0
0.6653541062033014,0,1,1.1664530151901191,-0.8875151110697495,2,4,Female,0.3005949089230785,4,1,3,-0.8211243270063855,1.0695019874273102,-0.6780493930322936,No,-0.8772324258614291,3,4,2,-0.6835478776036732,0.1557070814399298,2,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.0345197463373974,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.16666666666666666,377.85714285714283,0.5,1,3.6666666666666665,0
1.4318670655440953,1,1,0.16489571407351214,-0.7641208792270812,2,1,Male,0.9894861367222936,2,1,3,-0.8130373825767546,-1.4761159782273472,-0.6780493930322936,Yes,-0.3305890744344257,3,3,0,-1.072759774341207,-0.6201892226844657,3,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,670.75,0.5,2,2.3333333333333335,0
-0.2106607044718917,0,1,0.2169568609137318,-0.8875151110697495,3,4,Female,1.5307578157073911,3,1,4,-0.955410167403677,-0.6501568999878274,-0.6780493930322936,No,-0.6039107501479274,3,1,0,-1.2024970732537181,0.1557070814399298,3,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6666666666666666,671.3333333333334,0.6666666666666666,1,3.0,0
-0.10115885313749257,0,1,0.12275097615523907,-0.5173324155417446,4,2,Female,0.7926600716368035,2,1,1,-0.6564060378344305,-0.174425833144068,2.5255909693862573,Yes,-0.3305890744344257,3,4,1,-0.6835478776036732,0.1557070814399298,4,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,488.42857142857144,0.5,1,2.3333333333333335,0
-0.42966440714069,0,2,0.8392115207658811,-1.0109093429124179,3,3,Female,-1.1756005792180968,4,2,1,-0.2399283997084411,-1.5628297354629748,-0.27759434772997477,No,1.036019304133083,3,1,2,-0.16459868195362815,0.1557070814399298,3,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.3148734873096303,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.16666666666666666,488.72727272727275,0.5,1,1.6666666666666667,1
-0.2106607044718917,0,1,-0.8391406892735814,-0.6407266473844129,2,3,Male,0.448214457737196,3,1,4,-0.9688174700106965,-0.4782753358076449,-0.6780493930322936,No,-0.8772324258614291,3,3,1,-1.3322343721662295,0.1557070814399298,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0,975.5,0.0,1,3.3333333333333335,0
-1.0866755151470848,0,1,1.0846426415840595,-0.8875151110697495,4,4,Female,-1.6184592256604493,3,1,1,-0.8858198824434325,0.7591876017283379,-0.6780493930322936,No,-0.6039107501479274,3,4,1,-1.3322343721662295,2.4833959938131165,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0,1170.5,0.0,0,3.0,0
-1.1961773664814839,1,1,1.3746976025509978,1.950552221311621,3,1,Male,-0.8803614815898617,1,1,3,-0.8960349701440188,-0.5277457451219738,-0.6780493930322936,No,-0.8772324258614291,3,3,0,-1.3322343721662295,-0.6201892226844657,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-0.8755809692540959,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,1146.5,0.0,0,2.3333333333333335,0
-1.0866755151470848,0,2,0.4747834928843435,-0.14714972001373974,3,4,Male,-1.4216331605749593,3,3,3,0.4729995960616482,-1.5934676594133264,-0.6780493930322936,No,-0.057267398720923963,3,4,0,-0.2943359808661394,-2.171981830933257,3,0.32522751910309133,1.0410954610370433,-0.3687152874355457,0.8065414765793012,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.1,872.6,0.8,0,3.6666666666666665,0
-0.7581699611438873,0,2,-0.2020114160385122,-1.0109093429124179,2,3,Female,-0.3882963188761366,3,2,4,-0.5304199561938655,-0.49640511649386204,-0.6780493930322936,No,2.1293060069870897,4,4,0,0.09487591587139438,-0.6201892226844657,3,0.8150681472604113,1.0410954610370433,0.2521455058408027,0.8065414765793012,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.23076923076923078,308.53846153846155,0.6153846153846154,0,3.6666666666666665,0
0.4463504035345031,1,1,1.3821349092424577,0.3464272073569334,3,2,Female,-0.8311549653184892,3,5,3,2.775437800908393,0.27642948810697493,-0.6780493930322936,No,-0.8772324258614291,3,4,0,1.5219862039090182,-2.171981830933257,3,2.4478702411181446,2.9737803418003796,3.977310265498893,1.086895217551534,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.6521739130434783,814.375,0.6521739130434783,1,3.0,0
-0.3201625558062908,0,0,0.6507997512488957,1.7037637576262845,4,2,Male,0.3005949089230785,3,2,3,-0.41188237600164473,-0.6013891953512589,-1.0785044383346125,No,1.3093409798465847,4,3,0,-0.16459868195362815,-0.6201892226844657,3,0.32522751910309133,0.21280194070989908,1.8042974890316739,0.8065414765793012,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.8,415.27272727272725,0.5,1,2.6666666666666665,0
0.008342998196906572,0,1,-0.977970414180834,1.2101868302556114,2,2,Male,0.349801425194451,3,1,2,-0.7408933256913636,-0.5742647947897093,0.523315742874663,No,1.5826626555600865,4,1,0,-0.42407327977865067,-1.3960855268088614,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,335.77777777777777,0.0,1,1.6666666666666667,1
0.9938596602064987,0,2,1.0127486768999467,-0.5173324155417446,4,1,Male,1.5799643319787637,3,2,4,-0.15565392617860369,0.8617824846813495,0.523315742874663,Yes,1.5826626555600865,4,3,0,0.3543505136964169,0.9316033855643254,3,0.32522751910309133,0.48889978081894714,-0.6791456840737199,1.086895217551534,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0,384.8,0.6,2,2.6666666666666665,0
-0.2106607044718917,0,1,1.0573725170487065,-0.14714972001373974,1,4,Male,-1.4708396768463317,4,1,4,-0.901142513994312,-1.3240506859600067,-0.6780493930322936,No,1.036019304133083,3,4,0,-1.3322343721662295,-0.6201892226844657,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-0.8755809692540959,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,1134.5,0.0,1,4.0,0
1.2128633628752972,1,1,-0.43752612793474405,-1.0109093429124179,2,1,Male,1.5799643319787637,2,3,3,-0.23886432807296334,0.7000198678609162,2.5255909693862573,Yes,-0.6039107501479274,3,4,0,1.5219862039090182,-0.6201892226844657,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,224.20833333333334,0.0,2,2.6666666666666665,0
-0.9771736638126857,1,1,1.5655884742984698,-0.5173324155417446,4,3,Male,-0.7819484490471167,3,1,3,-0.6517241226383285,-0.44046982414413793,-0.6780493930322936,Yes,-0.6039107501479274,3,3,0,-1.2024970732537181,0.1557070814399298,2,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0.6666666666666666,1147.0,0.6666666666666666,0,3.0,0
0.7748559575377005,0,1,1.699459994744749,-1.0109093429124179,5,2,Female,0.448214457737196,3,2,1,-0.22332888219498828,-1.448148332052485,0.9237707881769818,Yes,1.5826626555600865,4,3,1,-0.2943359808661394,-0.6201892226844657,2,-0.4911735278257753,-0.33939373950819707,-0.3687152874355457,-0.3148734873096303,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.2,545.4,0.6,1,2.0,1
-0.2106607044718917,0,0,0.7301310226244685,0.2230329755142651,2,3,Male,0.645040522822686,2,3,1,0.719438586838294,-0.8448060957274455,-0.27759434772997477,Yes,-0.6039107501479274,3,3,1,-0.16459868195362815,0.1557070814399298,3,-0.4911735278257753,-1.1676872598353414,-0.058284890797371494,-0.3148734873096303,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.4,898.5454545454545,0.0,1,2.3333333333333335,0
-1.1961773664814839,0,1,1.5879003943728498,1.7037637576262845,3,3,Female,-0.9295679978612341,2,2,4,-0.4993490644379154,1.0010585518134516,1.7246808787816195,Yes,1.036019304133083,3,3,1,-0.8132851765161844,-0.6201892226844657,2,-0.8177339465973219,-0.6154915796172451,-0.6791456840737199,-1.1559347102263289,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,692.8333333333334,0.6666666666666666,0,3.3333333333333335,0
